Club,SquadSize,Age,Overall,Potential,Value,Wage,Crossing,Finishing,ShortPassing,LongPassing,Dribbling,BallControl,Acceleration,SprintSpeed,Stamina,Strength,Aggression,Interceptions,Positioning,Vision,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,is_LeftFoot,International Reputation,Skill Moves,Weak Foot,Attack_Work_Intensity,Defense_Work_Intensity,NationalityDiversity,WorkRate_Balance,Age_closeness,NationalityDiversity_norm,WorkRate_Balance_norm,International Reputation_norm,Age_closeness_norm,Chemistry_Index_100
Burton Albion,28,0.0276518481350666,-1.002167580769684,-0.6824091244970019,-0.5202575642114644,-0.3643606144956181,-1.7217444896668268,-0.7084846844928759,-1.401820113038318,-1.4306912336085378,-1.379878729012767,-1.6923127039436312,-1.4054046800217466,-1.1580659556999269,-1.7374338749223188,-1.528064106115241,-1.4164135691499151,-1.920211186221628,-1.8050420303443329,-1.369276088593421,-0.9913087910962574,-1.6101433685717466,-1.374865553089555,-1.3114966564693549,3.6651139162449127,0.2496181162621428,-0.4919609482380983,-1.1650629927588054,-0.7102874981309963,-0.6140324706245671,-0.1058517633226568,-0.7140797225340882,0.6630505185210662,-25.45200827321694,0.19999999999999998,0.5758446531743067,0.0,0.4337734440608374,30.2404524308786
Bury,28,0.3342122675186498,-1.0264088348969325,-1.2063420697608778,-0.5577256178167346,-0.4110055659571216,-0.863852063315366,-0.1427701582269455,-0.9028007626773747,-1.0871669233846757,-1.1233014402451726,-0.8165094640649222,-0.9229197525879757,-1.2451234048695048,-0.8411663477393889,-1.1665793213508937,-0.3407352432863078,-1.2507035119164298,-0.2968904555157388,-0.2446462994628838,-0.552366237331639,-1.018399457057087,-2.11223097076481,-2.1597211654046404,-0.669226332662163,-1.1990406247096104,-0.4919609482380983,-0.9977806082411368,0.1062960920680911,-0.9143208514652018,-1.3149541396187476,0.0308976803019557,0.7139627541755055,-25.1456833977939,0.35,0.6405672670065514,0.0,0.4747130726882518,36.63200849237008
CA Osasuna,25,0.7020847707789487,0.5366672312280026,0.3506254334263586,-0.1747078195048468,-0.2409514000574689,1.0630066995691232,1.3872990638136378,0.3971062589090037,0.2860142526835131,0.2475987887094376,0.500393981498784,0.0994404147006338,0.5283612024993254,2.0897448645289445,1.6127222666515626,0.5938541114640278,0.3540809590510694,1.0874339373795592,0.8013380498683157,0.3313714375811262,-0.2609672503183202,-0.2346559401375391,0.2320769556528807,0.1158007583821238,0.6552425637342341,-0.4919609482380983,-0.1680599810334981,-0.6041316314051168,-0.8062170343625725,-0.7104029514707031,-1.70738292631548,0.9125635594689433,-24.778093547286247,0.0,0.8930402347038408,0.0,0.5238406270411495,35.42202154362476
CD Antofagasta,28,0.3813754089622789,-0.5011816621398971,-0.4808964532416624,-0.4913252791096465,-0.4909683398911276,-0.5401190722393426,-0.7367704108061716,-0.3807497499920829,-0.4917247856633132,-0.6334720707797659,-0.4128784056860402,-0.2245863049864666,-0.2501811286457568,0.3228174537968853,-1.9540997453017912,-1.683248502697478,-0.8947627230453115,-0.561478451099702,-0.5985507785599056,-0.4130193948666806,-0.1583983056557787,-2.000226097193885,-1.867229955426956,-0.2115630765663856,-0.2332681307284417,-0.4919609482380983,-1.1650629927588054,-0.3019957030314538,-0.0134557089432941,-0.1058517633226568,-1.210731324424784,0.9154189050674877,-25.098556493882658,0.10000000000000003,0.8966701171506956,0.0,0.48101147709247005,36.94203985607914
CD Aves,28,1.2067303842257704,0.5331118472893374,0.0430364920222133,-0.2854743038054602,-0.2421952654297757,0.6010397213036381,0.1212299540304882,0.586580067630666,0.561749765689867,0.8282409682598593,0.8817872532650948,0.1436258764761441,-0.1506869010233825,-0.3522931510941544,0.176078450630971,1.2769515413457857,1.1900333260569542,0.4527755319721581,0.0778000037144034,0.2070740541023838,0.0230698272087168,0.967903052435624,0.6579441573803906,0.3807070195575646,-0.2332681307284417,-0.4919609482380983,1.176890390488563,-1.5268710883300862,0.5871210527379752,-0.4081273573966819,0.5275492821926517,0.5011907263880547,-24.27383567543601,0.44999999999999996,0.37007901184013203,0.0,0.5912335541662777,35.28281415016024
CD Everton de Viña del Mar,27,-0.6771750989947077,-0.5523576430751992,-0.3635712979774451,-0.4041883899598477,-0.42992679847237,-0.8650510743934241,-1.1991198137543762,-0.6289798883767566,-0.5445964284714295,-0.8560694268037279,-0.8918200808274387,-0.4493697312177941,-0.1087703514232167,-0.6527734139351844,0.2133744998526861,-0.8391977233161275,-0.4214305276152868,-0.8391325205396646,-1.262085266940991,-1.0454992298326302,-0.874627603000191,-0.7228865668094165,-1.1215579201134755,2.085726993247717,-0.6267309986466957,-0.4919609482380983,-1.1464760611457312,-0.324678580536984,-0.2581351303689989,-1.023873937917837,-0.9624055234794362,0.5663351769383034,-26.15629367055709,0.15,0.4528944502525263,0.0,0.3396472893533633,23.56354349014724
CD Feirense,26,0.9509610402430172,0.5411922653317547,0.0318757902296089,-0.2018039218472011,-0.2398032166368781,0.1447007165753213,0.1814277818254525,0.1206318221457158,-0.0836061606965006,0.8132889118048723,0.6837795642490386,-0.2402133471705562,-0.1975639890377714,0.1643365823569464,0.1562166492702888,2.00946474834414,0.7728133537538117,0.4480265166668055,-0.265820071716552,0.3968001396123644,-0.1335147155305463,1.265864735332636,0.8574381621344022,-0.2819728082734269,-0.0103975551943255,-0.3159496817576067,0.8551934971853522,-0.5689557229042316,-0.8450235328096707,-0.7104029514707031,0.0308976803019557,0.881351895467909,-24.529408500493105,0.35,0.8533621406222548,0.025303643724696408,0.557076822589559,44.64356517341276
CD Huachipato,27,-1.5086438148157066,-1.0802782885130375,-0.3970074745412945,-0.4651224548664907,-0.4759958863355832,-1.0748780130538105,-1.2675642873025998,-0.8041342586458952,-0.5208465996164473,-0.7351239034789373,-0.939206536318462,-0.6205437210675914,-0.276436549823885,-1.0993983096357678,-0.7505849261855727,-1.3493959990343818,-0.8696522617492886,-0.3909661872789255,-0.6503985129461373,-1.5440512662072587,-1.0219060876438395,-0.6938482662539927,-0.3834689902438609,-2.353307464570158,-0.6267309986466957,-0.4919609482380983,-0.7995200043683437,0.3104419896178623,0.3646852150782446,-0.3969319650235674,-0.2174281206433922,0.5676602222636166,-26.98712353210334,0.3,0.454578925424321,0.0,0.22860875244937962,24.579691946842512
CD Leganés,33,0.0498042327525286,1.1890948756418296,1.0430278570153624,0.5217904382183589,0.5540670372968998,1.0363624933945028,1.2826590193188745,1.0711755486571666,1.4345559761104971,0.8906771312749303,1.216877188523035,-1.0287278507094175,-1.0819377966858357,0.284370716109778,0.242585391550816,0.7220561681730149,0.8433377524811885,0.9934437290088834,1.1816959950796608,0.7201237922688204,-0.2141059142953411,0.9076580068027794,0.864756124031279,1.560352417622618,0.5569093643470598,0.2014167682002007,1.0298846586397017,0.6568713915205053,0.7327154192061648,0.3155020950835536,0.0308976803019557,0.7056100750528114,-25.429872909258627,0.35,0.6299488524275475,0.09968102073365236,0.43673178552342495,37.909041467115614
CD Lugo,30,-0.1782938695021079,0.1867312605377775,0.2257413139603857,-0.3228331789763838,-0.3417044952143165,0.5584148774786288,-0.4941417362076732,0.7682742926338807,0.223314704506357,-0.4504987719212599,0.5202962928050133,-0.9220732878030036,-0.3886439287535608,0.0038858921759469,0.6270737535274397,-0.0894656808623539,1.0295774783753704,-0.3415764281032534,-0.446502928281185,-0.0158808938415498,0.6521593544723032,0.9448798284238236,0.976434586022758,-0.979719443660475,0.4749650315244155,-0.4919609482380983,-0.730128793012865,0.3104419896178623,-0.6941093721820697,0.4180925997389801,0.0308976803019557,0.47343957315336604,-25.65779575362934,0.35,0.3348001215867319,0.0,0.40627041149575405,27.27676332706215
CD Nacional,26,-0.3188158447777389,0.497682322026438,0.3270143487451177,-0.2390009380804923,-0.2708998509445471,0.5020521336477013,-0.1130338818462999,0.3107906751826669,0.0808157313764588,0.8886472763380119,0.7986005910157459,0.4024487626501324,0.4051414282900735,0.139266162016164,-1.053367053595025,0.7612417178548261,0.1795787056352812,0.0111171085743105,0.2677589890758826,-0.0233841853588941,-0.6433248546816401,0.1802790376452102,-0.2030299684000767,-0.2239883233382154,-0.5304288981072626,-0.3159496817576067,1.0353437574351512,-1.668202863556851,-0.1982485586913769,-2.012513202866491,1.0242008840833476,0.35533260955744583,-25.798209759641793,0.5499999999999999,0.18465563672062268,0.025303643724696408,0.3875043963221625,28.686591919187038
CD Numancia,28,0.239885984631394,0.2987797240592778,0.0188549714715719,-0.2735143025884136,-0.2732918997374447,0.406799926658025,0.385230066287922,0.5789028468558824,0.508312650766155,0.1362597955230159,0.5238502769668397,-0.6943742606456651,-0.411859248532116,-0.3639329891095168,-0.637262315088813,-0.7159718685875658,0.105261398068783,0.276383534916182,0.2980072351525507,-0.4408887633596728,0.7805020339474834,-0.0028058518457251,-0.658266287519191,-0.1307989725494832,0.2496181162621428,-0.4919609482380983,0.0059136988648788,-0.3019957030314538,0.2868326718973405,-1.0126785455447262,-1.210731324424784,0.4348750257945605,-25.23993720561637,0.10000000000000003,0.28577461182007036,0.0,0.46211626387981664,21.197271892497177
CD O'Higgins,28,-0.4911427077448415,-0.5577445884368085,-0.1020526312816316,-0.4912756525485798,-0.4465445765944577,-0.3782525767013309,-0.0013415266604634,0.2487823535401827,-0.003156877789375,-0.5634964465704225,-0.5271136108876106,-0.3769499662813419,0.2846003448245065,-0.1776955808637115,-0.3790588973999931,-1.241303144009328,-1.2168043891667988,-0.561478451099702,-0.3862080911016934,-0.9564720804800174,0.2439875541741903,-1.0108497139840482,-1.2139995864767923,-1.153810956763575,0.2496181162621428,-0.4919609482380983,-0.9977806082411368,-0.3019957030314538,-0.6140324706245671,-2.221780921840815,-1.210731324424784,0.38347256980772143,-25.970404216240542,0.10000000000000003,0.2204288012089219,0.0,0.3644909956144442,17.12299492058415
CD Palestino,28,0.4049569796840923,-0.1941257765280932,-0.1987787134841906,-0.4416987180430635,-0.4509869529241246,-0.4672791492472379,-0.6896275336173435,0.3562634443871548,0.5388481450082768,-0.112542423887985,0.1659133006685846,0.1309289047015741,-0.660594817588053,0.3460971298276101,-0.8050945365865462,-0.6409245435273145,-0.2506793908023352,0.0029759394794202,-0.0952199638441406,-0.3503133157574498,0.1335286906914536,-0.348154212022743,-0.6290171665214234,-0.7230690686734309,0.2496181162621428,-0.3285219150776417,-0.3286510701704604,-0.91443339568077,-0.9143208514652018,-0.1058517633226568,-0.9624055234794362,0.55295388047085,-25.07499304192704,0.15,0.43588336298234365,0.023496240601503814,0.4841606792945785,27.33850707196065
CD Tenerife,30,0.0638102565751831,0.2696902191065794,0.4815280646738252,-0.2755886928409968,-0.3209734056758705,0.5886299566457242,0.8346588288214096,0.6751240138998389,0.4014384209187309,0.7831455659916158,0.7193194058673045,2.2301615714309557,2.1070029474410026,1.0359515295381057,0.5668262894000468,0.3930608239694877,0.0804020413857217,0.9343256839349728,1.1316488970255365,0.7969756872040392,1.086630884171068,0.3263640265932717,-0.2611282224161573,-0.3766808003342737,-0.4264226295246752,-0.4919609482380983,0.8311734624853793,0.6915143317107711,0.9875055605254918,1.8287120387510831,0.0308976803019557,0.5431221385684677,-25.415877646884987,0.35,0.4233846772289769,0.0,0.43860222077073807,30.299672449992876
CD Tondela,25,0.0418007905681556,0.3013654578328499,0.2061811506705329,-0.2858713162939928,-0.4225557444142558,-0.6139301942046754,-0.7775018566973182,-0.1875908752985242,-0.4749302638301464,-0.0920162407865766,-0.0199092997926359,-0.867560955650839,-1.1431418215565703,-0.2307732422137675,0.3692146070622034,0.5191403300707105,-0.2533913206223047,-0.0584084754960598,-0.4142058676702579,-0.1056202603889831,0.8612948026662846,-0.1614794227378679,-0.2047099179137939,0.6283836052093954,0.114409967104779,-0.3089092310983872,-0.5427725223530754,-0.6041316314051168,0.2027519252619643,-1.0489516168336084,0.5275492821926517,0.4441081968851632,-25.437870202043563,0.44999999999999996,0.2975123593234451,0.026315789473684237,0.43566296538210336,30.237277854480816
CD Universidad de Concepción,27,1.5726814261679951,0.0844990085640997,-0.3468532096955203,-0.3990933963570118,-0.4253198896860486,1.1492875367462738,0.6977698817249623,0.5891391412222615,1.228724126033977,0.7887896904134393,0.3560232471028036,0.0378177783547073,0.6392788414413052,1.1940808845023674,0.628412586063605,-0.4414160168239293,-0.4565851734297192,1.2004816083816556,-0.1365816395904597,-0.0411697652518564,0.0335897189689782,-1.0423078729190929,-1.2024443781813787,-0.0639940963873544,-0.1259600758416452,-0.322468617553181,-0.1056078908135668,-0.536385437255267,-0.2581351303689989,-0.7104029514707031,-1.210731324424784,0.6885782260474452,-23.908165809902524,0.10000000000000003,0.6082969691061106,0.02436647173489275,0.6401045068582625,34.31919869248164
CF Rayo Majadahonda,26,0.5954235124372068,0.0277749343290196,0.0752785194230663,-0.4255204591353574,-0.3665818026604516,0.7896764449498596,-0.3059570408036561,0.2446484654306843,0.6234079752172274,-0.0826383109780095,0.0768684227678734,-0.5273602473032041,-0.2779247113481494,-0.2994661939475081,-1.387045316454424,-0.2265606803741291,-0.450162690059774,0.3340501493383275,-0.2065335094062821,-0.4060520527434329,-0.5583564981564576,-0.5434447608130729,-0.0875334393319661,-0.7748409302227276,1.5496964735444854,-0.4919609482380983,-0.4058583245632305,0.5302914177483852,-2.138573481046256,-1.035930514319651,-0.7140797225340882,0.47559191732717243,-24.884672853054735,0.19999999999999998,0.3375363074761294,0.0,0.5095965432346885,26.178321267770443
CF Reus Deportiu,28,-0.8684478392938648,-0.2022061945705105,0.0107944646213571,-0.4133619516740445,-0.4110055659571216,0.3906132771042244,0.470087245227811,-0.0352748151268145,-0.1329327283183892,-0.4313202675083293,0.0135996937331568,-0.8086470066168203,-0.9466407220023796,-0.7713273196472122,-1.6829861567285307,-0.6909560935674826,0.164584862880636,-0.2616120561045446,-0.5906862345799719,-0.7335171325360851,0.55958430698201,0.3425425083312945,0.5019488453922926,-0.7769118046846988,0.2496181162621428,-0.4919609482380983,-0.495933454688129,-0.7102874981309963,-1.2146092323058364,0.4986994248253857,-0.7140797225340882,0.3685537203339405,-26.347419447530438,0.19999999999999998,0.20146308656486822,0.0,0.31410376038070353,17.889171173639294
Cagliari,24,2.165714260246208,1.6441693281215266,1.0344788345984708,0.6380594554566276,0.8798749558386135,0.9530993490988136,0.9776588896275208,1.493771655850944,1.7106477365496755,0.9137667311823912,1.367921515400666,-0.0806872915413096,-0.1651964758849805,-0.1156164447817772,0.6602098587975055,1.2977980205291892,1.828466804508325,1.3068067843848414,1.214226608814842,1.8943320716155865,2.261176799204168,2.3539633628758203,2.05702711177365,0.3268642835462955,-1.4404837482049024,1.98686438802882,1.4556943646846774,1.0249526310420642,0.2868326718973405,1.4055262070474537,-0.2174281206433922,0.47198897972242515,-23.31558862924086,0.3,0.3329560423147938,0.35635964912280704,0.719301110385369,42.71542004557425
Cambridge United,28,-0.3968164248575856,-2.0768631804110003,-1.810880083526888,-0.6032331743147913,-0.4665352700779591,-1.91598428431244,-1.6607708037071898,-2.10812442431842,-1.820018785195584,-1.807507543625424,-2.2711044102982547,0.588019888586195,0.7696347044835815,-0.0147378486486333,-0.4048792391688743,-1.3580434274363862,-0.8608636002956804,-0.9230820450644528,-1.4400569844128266,-1.3048391866424127,-1.3655558851456873,-1.4308679898750158,-1.4577422614581972,-0.5615408606396274,-0.2332681307284417,-0.4919609482380983,-1.6669101463118132,-0.3019957030314538,0.2868326718973405,-0.4081273573966819,-0.7140797225340882,0.5899844142144849,-25.87615040841807,0.19999999999999998,0.4829587448563316,0.0,0.37708780442287937,26.50116373198027
Cardiff City,33,0.6700710020414566,0.4692030864084141,0.1607687435919964,0.0863579684090565,0.8424176463316485,0.4045926562643244,1.0666589274718827,0.3025228989636687,0.2816097389685885,0.719154389105227,0.7322429846375836,-0.1237800442307653,-0.2166395140306379,-0.2489454984122972,0.8560141172115288,1.351746181809876,0.7858119684212098,0.9260940574056924,0.4676907295074864,0.2649241068832898,-0.4283291646861031,0.1553020378667678,0.236047745412578,-0.7695696134104358,0.5569093643470598,-0.3532854049504386,0.4621383839130674,0.3104419896178623,1.4970858431641458,1.3414071416378104,1.0242008840833476,0.8652924023599929,-24.810082718425996,0.5499999999999999,0.8329463730291727,0.019936204146730453,0.5195653464758623,48.06119809129413
Carlisle United,25,-0.0374332870571401,-1.6353491385733947,-1.7618722018775903,-0.5914597689673551,-0.4548962440942315,-1.837640900472042,-0.7563818477167239,-1.5203564018009774,-1.5607724390799744,-1.964252941854354,-1.896412937237104,-2.531372136990869,-2.2296187871929005,-0.8956407896512862,-1.2357778372914956,-1.3487042047622215,-2.493445351917877,-1.451199684250045,-1.444775710800787,-1.346364545696971,-1.9752888115703933,-1.8445393229302989,-2.159331177124671,1.382181909367148,-0.9672552261541298,-0.4919609482380983,-1.8542664169716028,-1.7473486576838382,-1.8151859939871091,-1.387500282196514,-0.4657539215887402,0.7004342704710589,-25.517043400614444,0.25,0.623369066705906,0.0,0.42508164598301734,32.46126781722308
Carpi,30,-0.5744642576285848,-0.5523576430751992,-0.5792346368142697,-0.4114860676657277,-0.3935322190604315,-1.345135110048386,-0.7493418447231931,-0.4856717672474595,-0.5319298530821058,-0.3126208753309973,-0.1691766345893555,-0.6139601060733683,-0.2609596699715156,0.2320267172770549,0.9524100598153544,-0.9611264637843876,-0.8292244190626923,-1.1071176953261888,-1.1291453457394418,0.0231362220486389,-1.3287362639847755,-0.8235526754015567,-0.4795216591994946,-0.6530735118587834,-0.4264226295246752,-0.4919609482380983,-0.417868341913217,-1.5949197208466768,-0.6941093721820697,0.1359687119365602,0.2792234812473037,0.5464247720782922,-26.05366174648373,0.39999999999999997,0.42758317824819436,0.0,0.35336381450032617,29.523674818713015
Ceará Sporting Club,20,3.343220691622121,0.3601909011816389,-0.7823594094396474,-0.3445795380357605,-0.0307381521376266,0.4375545608102473,0.2758585912098413,0.1627974808626053,-0.4321805718911762,-0.7189978337022979,0.0867102250621633,-0.0925377985309103,-0.9342039435495828,-0.0938887471531013,-0.0898710695885162,0.101210115401842,0.978163808871764,-0.1399015781359202,0.5370893721425384,1.4862780679307002,-0.2720131366665932,0.4788151045092534,0.0300630266282943,-0.0500348685325808,-1.1024633753114936,-0.4919609482380983,-0.495933454688129,0.0246377330481826,-0.9743785276333288,-1.1335887831743348,-1.70738292631548,0.8626562741487288,-22.138986928256976,0.0,0.8295951725557152,0.0,0.8765512736773351,42.65366115582626
Celtic,28,0.3577938382404632,1.260349471106771,1.1473259305014594,0.4939604643062927,1.194913477217498,0.8519327893875569,0.2532300101592051,1.4541060151812275,1.027416052882215,1.7068238055549552,1.3006496723375192,1.908504953141778,2.1998642265552184,2.196831374270284,1.5187362226128305,1.443723374813012,1.41037762392955,0.6644459284393283,1.831593311239648,1.6841505842309392,1.5142644842256625,1.5279274202902493,1.3111745263305543,0.8652916436589766,0.7325043632527269,0.3252342175641824,2.013302313076908,1.3311714773667211,1.7882745761005174,1.7078018011214746,2.01750408786474,0.9255207749398372,-25.12211994583828,0.75,0.909512205389943,0.11748120300751881,0.4778622748903607,56.37139208219557
Central Coast Mariners,25,-0.4600150343920458,-1.1013951143305514,-1.0306230204262246,-0.4964705609610298,-0.4648471670726856,-1.0037047154602068,0.2679385878421199,-0.8926668312546615,-1.270074533894981,-0.6580412899466026,-0.8046290027239584,0.838912050851758,0.7790866561077091,0.2255084079884531,-0.4405113108099328,0.2576420951941005,-0.6710285128977513,-0.0287746199906565,-0.8898534875766553,-0.5426119583590925,-1.109291321865739,-1.1859506663332613,-1.438632835739655,-1.8139229002617216,-0.4264226295246752,-0.4919609482380983,-0.3554162516932878,1.4536590158965863,-0.1335710612795479,0.6437917099809183,-0.7140797225340882,0.5626313413163381,-25.939300459659126,0.19999999999999998,0.4481859176261914,0.0,0.3686479425212279,25.42084650368548
Cerezo Osaka,30,1.4504066150178472,-0.3939814494438483,-1.150993256056079,-0.4274658203291674,-0.4038977638296545,-0.0534404756550552,-0.1949416089825817,-0.0127549675207831,-0.090183036379419,-0.8278488046946105,-0.3397678743570337,-0.0569862775621032,-0.2609596699715156,0.362392903049117,0.4101828826688333,-1.2568685151329366,-0.6947578988224912,0.0535416453021327,-0.0794908758842733,-0.9718002331511628,-0.5555242196056186,-0.3269977359037901,-0.4795216591994946,-0.3766808003342737,-1.3278102905737663,-0.1868747530052469,-0.261738116363393,-0.2611665235214996,0.707236405074229,-0.1461551758658596,-0.4657539215887402,0.5395513879979825,-24.03034667189462,0.25,0.4188453301094869,0.04385964912280701,0.6237753102547354,33.412007237175736
Chamois Niortais Football Club,28,-1.8824553803318704,-0.7031921132002956,-0.2148997271846203,-0.4918711712813789,-0.4843047753966271,-0.3458792775937279,-0.7367704108061716,-0.2425597760459752,-0.2398069581658133,-0.5168460304308597,-0.9155133085729504,-0.4912227122524971,-0.5237902546072868,-1.4115184104921623,-1.9411895744173504,-1.1579172272757157,-0.6659436444853066,-1.4787168357907765,0.1092581796341378,-0.3294112893877053,-0.3714261138010569,-0.6094989170215678,-1.1067528094849757,-0.5884622286452607,0.7325043632527269,-0.4919609482380983,-1.1650629927588054,-1.3227251907803126,-1.5148976131464749,-0.4081273573966819,-0.2174281206433922,0.4746602042965065,-27.360647881622032,0.3,0.3363518593388376,0.0,0.17868806569002516,20.375998125721566
Changchun Yatai FC,28,1.1595672427821413,-1.042569670981764,-1.4320362615668552,-0.3540582111994779,-0.3576970500011177,-0.977158610191974,-0.7650561371194691,-0.7108702433077827,-0.5985990155107374,-0.5323961691440484,-1.037364194121292,-1.189556159854006,-0.8844568297383946,-1.609395656753328,0.3568208430131447,-0.0071915763518551,-0.3693263204260413,-0.7643292477140754,-0.6378734984595752,-0.886798659247539,0.3071069047357539,-0.2734842963087933,-0.6485165805199352,-0.2923271805832881,-0.2332681307284417,-0.1650828819171862,-0.9977806082411368,-0.7102874981309963,-0.0134557089432941,0.800975018899407,-0.7140797225340882,0.5511370506764771,-24.32096257934725,0.19999999999999998,0.43357370260957506,0.04699248120300749,0.5849351497620603,31.63753333936607
Chapecoense,20,3.47527748766428,0.8240068968163116,-0.3196863162373942,-0.2400163738684701,-0.0120801715530252,1.502636101450362,0.7510587932732232,0.5389812988270076,1.235057413728638,0.6742945949993032,0.7157654217054781,-0.0392105170777021,0.5631841821671545,0.7208999139222918,-0.6863209644496889,-0.0622262813960401,0.6696817918501289,0.8849359247592988,2.0124778227781257,1.2911924884797588,-0.3603802274527838,0.1129325175108973,0.3303540022053827,0.5153138595857336,0.9256588620489608,-0.4919609482380983,0.2066525602860811,0.3104419896178623,0.2868326718973405,-1.5567746148779664,-1.70738292631548,0.35166599996092107,-22.007031597305513,0.0,0.17999442799664905,0.0,0.8941868060091442,26.85453085014483
Charlton Athletic,28,-0.6562137027975398,-0.5900662606064729,-0.1181736449820581,-0.459365773782767,-0.3088309103747807,-0.572492371346944,0.0269441996528322,-0.8183513341547548,-0.8123474752055854,-0.1747429787407348,-0.3976470449924963,0.7022926345573554,0.96862315972833,-0.2358947709405258,-0.8567352201243086,-0.365751018306391,-0.4371245659253017,-0.1381376581653615,-0.4569889869210975,-0.6011376321943744,1.151328218496671,-0.2548168173803045,-0.4632721475340675,-1.6383955808649884,2.6640493512150645,-0.4919609482380983,0.3404784679002159,0.1062960920680911,1.7882745761005174,0.800975018899407,0.7758750831379997,0.5031954022112239,-26.135348379929873,0.49999999999999994,0.37262747307924293,0.0,0.34244658019968277,30.376851331973143
Chelsea,33,0.0498042327525286,2.416338973477845,2.5886911099896346,4.458957271656054,5.538951749041413,2.2243644697371203,2.0346593390824728,2.6605928920911777,2.8142051250499693,2.256262040087581,2.263687068915609,0.457972117076934,0.4059531527578559,0.8374393830215557,0.3630803198055967,1.189017301881248,1.9291369266132872,1.988722209367147,3.1502151852085545,2.546834218036728,1.5867082843020035,2.103508020585279,2.130445359934715,0.6923422491985388,-1.4916989562190557,4.639034153405311,2.0234406394113136,2.2158037000824016,0.9875055605254918,0.828454618360682,1.7691782869193915,0.8627748476113194,-25.429872909258627,0.7,0.8297459100814074,0.737639553429027,0.43673178552342495,67.60293122584649
Cheltenham Town,24,0.239885984631394,-1.3065299937006831,-1.4011376519743708,-0.5773281094380348,-0.4261836850834839,-0.4537902746190701,-1.365342106657204,-1.4350880697290471,-1.2016750267926295,-1.417458230902971,-1.5019206952743462,0.393332988042748,0.1249950213469488,0.7399116493473809,0.0426733514917471,-1.4358702830544257,-0.9102998209722252,-1.4096299702771855,-1.611766194641382,-0.5767519347630067,-0.9881547682463364,-0.5861645683609581,-0.3771497357073049,-0.2698927072452595,-0.8771164600492208,-0.4919609482380983,-1.0814218004999712,-0.8804090794224749,-0.4138402167308107,1.0528713472944284,-0.4657539215887402,0.40539802649977286,-25.23993720561637,0.25,0.2483017250421442,0.0,0.46211626387981664,24.01044972304902
Chicago Fire,23,0.3977799798991928,-0.0047629363166953,-0.2534499773378144,-0.2544555454622776,-0.3841581611821776,-0.3388416038746852,0.2110063897205151,0.8913323531688204,0.2666839571980659,-0.1700103278280258,0.2990221484686767,-0.8793084147535726,-1.1613103326876115,0.5621932529823893,0.1278056377587133,1.5046313487749554,1.1716098897799814,0.2246163183888857,0.8492091871374785,0.2258555850433125,1.1221698228568178,0.3271215474773262,0.8715899107553947,0.785698033903189,-1.367001058445466,0.3039160828041232,0.3695710565119861,-0.9321852128590108,-0.7184806030908735,1.129535447240738,1.2725266850286956,0.3511216167070281,-25.082164527304837,0.5999999999999999,0.17930237614181394,0.1144164759725401,0.48320222645045874,34.42302696412032
Chievo Verona,28,1.6783617986620494,1.1391432004705313,0.8329661633431346,0.2830475797733149,0.0776558303062481,0.293493379781417,-0.4633417231109725,0.678706716928071,0.6991594897794129,0.7660404134071094,0.8970186139586371,-1.5577683413166197,-2.00376689049011,-1.0390435940005542,0.4213716974353452,0.6515571658436874,1.206982887431769,0.2146463359465905,0.0306127398348002,1.468162978410256,1.5931636724276184,1.275916454755668,1.5744166153104693,-0.7499904366790655,0.2496181162621428,1.6327464828478306,0.8423256214532238,0.3104419896178623,-1.5148976131464749,0.4986994248253857,0.2792234812473037,0.3318293678284859,-23.802566636323643,0.39999999999999997,0.15477694020149357,0.30545112781954875,0.6542175982084535,37.8611416557374
Chongqing Dangdai Lifan FC SWM Team,28,2.0085037887674457,-1.188017195745251,-1.7544565355753934,-0.3967866802778058,-0.4132267541219551,-1.0580918579609793,-1.2270563335699782,-1.931548346498395,-1.652073566863916,-1.6131308097105794,-2.080712401628971,-1.189556159854006,-1.4068015247558614,-1.0856029460620062,-0.7663640239332218,-0.0155301680252162,-0.7506914513593816,-0.6320352499220938,-0.8502161859177888,-1.0052434753427528,0.9856399232725664,-0.3108192541657672,0.0047137884302267,0.4614711235744644,0.7325043632527269,-0.4919609482380983,-0.9977806082411368,-1.3227251907803126,0.2868326718973405,-0.4081273573966819,-1.459057125370132,0.5899844142144849,-23.472678308944985,0.04999999999999999,0.4829587448563316,0.0,0.6983064290379768,30.781629347357708
Cittadella,29,-0.5228558545776254,-0.2818958345750254,-0.0686988098324716,-0.4612892308392787,-0.5027636149733469,-0.7845932965346845,-0.3791347907529976,-0.1718763985677937,-0.3245692783896319,-0.5463376728179393,-0.4890352091537532,-0.2972655227305737,-0.2497522742163507,-0.8255127724773484,-0.5940800193718895,-0.6737038349329416,0.3747009771649824,-0.6350764912506444,-0.5123119859523558,0.2296578527087734,0.5389072783497731,0.523423942086638,0.846214361503958,-0.3489548856985871,0.5992943640829108,-0.4919609482380983,-0.6978259877266954,0.7046547573001815,-0.0755843394620476,-0.1266983560174174,-1.70738292631548,0.9513715774404029,-26.002092996456717,0.0,0.9423752585635244,0.0,0.360255861618505,32.56577800455074
